瘤痢,瘤痢疙,老矫,扁柯(∑C),浅加(m/s),浅氢(16规困),嚼档(%),泅瘤扁拘(hPa),惯傈樊(kW),浅氢_cos,浅氢_sin,傍扁剐档(kg/m^3),浅氢_墨抛绊府
189,辑蓖器,2024-05-19 23:00:00,18.4,1.5,20.0,40.0,1009.3,0.878,0.9396926207859084,0.3420201433256687,1.2060065771151323,合浅
189,辑蓖器,2024-05-20 00:00:00,18.3,1.5,360.0,40.0,1009.0,22.159,1.0,-2.4492935982947064e-16,1.2060617812618102,合浅
189,辑蓖器,2024-05-20 01:00:00,18.0,0.9,340.0,36.0,1009.1,2.423,0.9396926207859084,-0.3420201433256686,1.2074241569127322,合浅
189,辑蓖器,2024-05-20 02:00:00,17.8,1.6,360.0,40.0,1008.0,1.728,1.0,-2.4492935982947064e-16,1.206937050300329,合浅
189,辑蓖器,2024-05-20 03:00:00,18.5,0.1,0.0,47.0,1007.8,0.885,1.0,0.0,1.2038013389751618,合浅
189,辑蓖器,2024-05-20 04:00:00,18.9,0.1,0.0,62.0,1007.7,3.514,1.0,0.0,1.2020332935309659,合浅
189,辑蓖器,2024-05-20 05:00:00,17.7,0.4,0.0,64.0,1007.9,2.561,1.0,0.0,1.2072322422158959,合浅
189,辑蓖器,2024-05-20 06:00:00,16.8,1.2,20.0,48.0,1008.8,5.779,0.9396926207859084,0.3420201433256687,1.2120608100568366,合浅
189,辑蓖器,2024-05-20 07:00:00,18.6,0.5,20.0,46.0,1009.3,1.3,0.9396926207859084,0.3420201433256687,1.2051798373878893,合浅
189,辑蓖器,2024-05-20 08:00:00,22.0,0.1,0.0,49.0,1010.1,1.298,1.0,0.0,1.1922409440928878,合浅
189,辑蓖器,2024-05-20 09:00:00,22.2,1.1,180.0,37.0,1010.7,1.19,-1.0,1.2246467991473532e-16,1.192141315277942,巢浅
189,辑蓖器,2024-05-20 10:00:00,22.7,1.0,160.0,42.0,1010.5,7.142,-0.9396926207859083,0.3420201433256689,1.1898910366556208,巢浅
189,辑蓖器,2024-05-20 11:00:00,23.3,1.4,180.0,56.0,1010.3,13.909,-1.0,1.2246467991473532e-16,1.18724772785222,巢浅
189,辑蓖器,2024-05-20 12:00:00,23.7,1.2,180.0,56.0,1010.3,12.147,-1.0,1.2246467991473532e-16,1.185647933036182,巢浅
189,辑蓖器,2024-05-20 13:00:00,23.4,0.9,180.0,61.0,1009.9,8.128,-1.0,1.2246467991473532e-16,1.1863774755563685,巢浅
189,辑蓖器,2024-05-20 14:00:00,23.0,1.4,180.0,64.0,1009.6,5.122,-1.0,1.2246467991473532e-16,1.1876269760833325,巢浅
189,辑蓖器,2024-05-20 15:00:00,23.5,1.0,180.0,64.0,1009.4,3.286,-1.0,1.2246467991473532e-16,1.1853903748333192,巢浅
189,辑蓖器,2024-05-20 16:00:00,22.9,1.7,230.0,69.0,1009.7,1.727,-0.6427876096865395,-0.7660444431189779,1.1881458068011022,巢辑浅
189,辑蓖器,2024-05-20 17:00:00,23.5,2.2,230.0,69.0,1009.2,1.891,-0.6427876096865395,-0.7660444431189779,1.185155504539118,巢辑浅
189,辑蓖器,2024-05-20 18:00:00,23.4,1.2,230.0,64.0,1009.5,1.98,-0.6427876096865395,-0.7660444431189779,1.1859075765661493,巢辑浅
189,辑蓖器,2024-05-20 19:00:00,21.2,1.8,230.0,61.0,1009.7,5.738,-0.6427876096865395,-0.7660444431189779,1.1950078685356422,巢辑浅
189,辑蓖器,2024-05-20 20:00:00,20.5,1.2,230.0,65.0,1010.4,15.289,-0.6427876096865395,-0.7660444431189779,1.1986869608655815,巢辑浅
189,辑蓖器,2024-05-20 21:00:00,20.1,0.1,0.0,66.0,1010.6,25.616,1.0,0.0,1.2005595919214076,合浅
189,辑蓖器,2024-05-20 22:00:00,19.8,1.3,70.0,63.0,1011.2,32.051,0.3420201433256688,0.9396926207859083,1.202502553846312,悼浅
189,辑蓖器,2024-05-20 23:00:00,19.8,2.3,360.0,62.0,1011.5,25.171,1.0,-2.4492935982947064e-16,1.202859308955246,合浅
189,辑蓖器,2024-05-21 00:00:00,19.2,1.3,20.0,61.0,1011.0,9.466,0.9396926207859084,0.3420201433256687,1.2047321665007777,合浅
189,辑蓖器,2024-05-21 01:00:00,17.9,0.5,20.0,66.0,1010.6,20.165,0.9396926207859084,0.3420201433256687,1.2096344282114853,合浅
189,辑蓖器,2024-05-21 02:00:00,18.7,1.9,20.0,58.0,1010.6,28.22,0.9396926207859084,0.3420201433256687,1.2063186579782519,合浅
189,辑蓖器,2024-05-21 03:00:00,18.4,2.2,20.0,58.0,1010.6,11.919,0.9396926207859084,0.3420201433256687,1.2075599393961682,合浅
189,辑蓖器,2024-05-21 04:00:00,18.2,2.0,20.0,57.0,1010.8,8.294,0.9396926207859084,0.3420201433256687,1.2086280233524203,合浅
189,辑蓖器,2024-05-21 05:00:00,18.0,1.8,20.0,54.0,1010.9,6.642,0.9396926207859084,0.3420201433256687,1.2095779211407005,合浅
189,辑蓖器,2024-05-21 06:00:00,16.7,0.2,0.0,57.0,1011.5,6.071,1.0,0.0,1.2157241143986177,合浅
189,辑蓖器,2024-05-21 07:00:00,19.5,0.5,360.0,56.0,1011.8,8.282,1.0,-2.4492935982947064e-16,1.2044494992913086,合浅
189,辑蓖器,2024-05-21 08:00:00,21.3,0.6,110.0,48.0,1012.2,9.648,-0.3420201433256687,0.9396926207859084,1.1975598387269522,悼浅
189,辑蓖器,2024-05-21 09:00:00,22.5,0.9,180.0,53.0,1012.4,11.05,-1.0,1.2246467991473532e-16,1.1929347836493347,巢浅
189,辑蓖器,2024-05-21 10:00:00,22.7,1.4,180.0,54.0,1012.6,17.558,-1.0,1.2246467991473532e-16,1.1923638433621788,巢浅
189,辑蓖器,2024-05-21 11:00:00,23.9,2.2,70.0,66.0,1012.3,34.386,0.3420201433256688,0.9396926207859083,1.1871951915486905,悼浅
189,辑蓖器,2024-05-21 12:00:00,23.9,2.2,70.0,65.0,1012.1,49.373,0.3420201433256688,0.9396926207859083,1.1869606375248736,悼浅
189,辑蓖器,2024-05-21 13:00:00,23.0,2.2,110.0,66.0,1012.3,49.709,-0.3420201433256687,0.9396926207859084,1.190803078337121,悼浅
189,辑蓖器,2024-05-21 14:00:00,23.6,2.7,110.0,64.0,1011.6,56.152,-0.3420201433256687,0.9396926207859084,1.1875736198646223,悼浅
189,辑蓖器,2024-05-21 15:00:00,23.4,1.9,90.0,66.0,1011.5,62.09,6.123233995736766e-17,1.0,1.188257071517246,悼浅
189,辑蓖器,2024-05-21 16:00:00,23.2,2.9,70.0,64.0,1011.2,54.968,0.3420201433256688,0.9396926207859083,1.1887063376051195,悼浅
189,辑蓖器,2024-05-21 17:00:00,22.4,3.4,70.0,65.0,1011.2,45.048,0.3420201433256688,0.9396926207859083,1.1919239490755444,悼浅
189,辑蓖器,2024-05-21 18:00:00,20.6,2.5,70.0,71.0,1011.1,34.204,0.3420201433256688,0.9396926207859083,1.1991090587672841,悼浅
189,辑蓖器,2024-05-21 19:00:00,19.4,4.1,70.0,74.0,1011.4,29.997,0.3420201433256688,0.9396926207859083,1.204384882659552,悼浅
189,辑蓖器,2024-05-21 20:00:00,18.6,3.8,70.0,77.0,1011.7,15.949,0.3420201433256688,0.9396926207859083,1.2080456172449496,悼浅
189,辑蓖器,2024-05-21 21:00:00,18.8,3.3,70.0,72.0,1012.2,9.188,0.3420201433256688,0.9396926207859083,1.2078146755031718,悼浅
189,辑蓖器,2024-05-21 22:00:00,18.6,3.4,70.0,77.0,1012.5,13.101,0.3420201433256688,0.9396926207859083,1.209000877197303,悼浅
189,辑蓖器,2024-05-21 23:00:00,18.7,2.7,50.0,79.0,1012.6,10.753,0.6427876096865394,0.766044443118978,1.208705989579238,合悼浅
189,辑蓖器,2024-05-22 00:00:00,18.6,3.7,70.0,79.0,1012.5,0.115,0.3420201433256688,0.9396926207859083,1.209000877197303,悼浅
189,辑蓖器,2024-05-22 01:00:00,18.4,3.4,70.0,80.0,1011.9,11.043,0.3420201433256688,0.9396926207859083,1.2091133016772042,悼浅
189,辑蓖器,2024-05-22 02:00:00,18.5,3.4,70.0,77.0,1011.4,10.834,0.3420201433256688,0.9396926207859083,1.2081014826746166,悼浅
189,辑蓖器,2024-05-22 03:00:00,18.5,4.0,70.0,78.0,1011.0,9.557,0.3420201433256688,0.9396926207859083,1.2076236889302328,悼浅
189,辑蓖器,2024-05-22 04:00:00,19.2,3.3,70.0,68.0,1010.7,10.767,0.3420201433256688,0.9396926207859083,1.204374679211015,悼浅
189,辑蓖器,2024-05-22 05:00:00,19.4,3.5,70.0,70.0,1010.8,15.044,0.3420201433256688,0.9396926207859083,1.2036703968679803,悼浅
189,辑蓖器,2024-05-22 06:00:00,19.2,3.0,70.0,71.0,1010.7,7.572,0.3420201433256688,0.9396926207859083,1.204374679211015,悼浅
189,辑蓖器,2024-05-22 07:00:00,19.8,3.2,70.0,66.0,1011.1,6.07,0.3420201433256688,0.9396926207859083,1.2023836354766675,悼浅
189,辑蓖器,2024-05-22 08:00:00,20.1,3.3,70.0,65.0,1010.8,4.269,0.3420201433256688,0.9396926207859083,1.2007971853494546,悼浅
189,辑蓖器,2024-05-22 09:00:00,21.3,3.1,70.0,62.0,1011.1,5.7,0.3420201433256688,0.9396926207859083,1.1962584004513153,悼浅
189,辑蓖器,2024-05-22 10:00:00,22.4,4.0,70.0,60.0,1011.0,9.989,0.3420201433256688,0.9396926207859083,1.1916882046235913,悼浅
189,辑蓖器,2024-05-22 11:00:00,23.2,2.3,50.0,61.0,1010.5,14.733,0.6427876096865394,0.766044443118978,1.1878834594046412,合悼浅
189,辑蓖器,2024-05-22 12:00:00,24.0,2.2,70.0,61.0,1010.0,16.463,0.3420201433256688,0.9396926207859083,1.1840992007828655,悼浅
189,辑蓖器,2024-05-22 13:00:00,22.3,2.2,70.0,70.0,1010.0,12.549,0.3420201433256688,0.9396926207859083,1.1909124302339769,悼浅
189,辑蓖器,2024-05-22 14:00:00,22.3,1.4,90.0,70.0,1009.8,13.713,6.123233995736766e-17,1.0,1.1906766059903662,悼浅
189,辑蓖器,2024-05-22 15:00:00,22.7,1.5,110.0,70.0,1009.5,12.142,-0.3420201433256687,0.9396926207859084,1.1887135096524981,悼浅
189,辑蓖器,2024-05-22 16:00:00,22.6,1.7,70.0,70.0,1008.9,8.452,0.3420201433256688,0.9396926207859083,1.1884086864323489,悼浅
189,辑蓖器,2024-05-22 17:00:00,21.5,1.3,90.0,74.0,1008.3,3.876,6.123233995736766e-17,1.0,1.1921359110607257,悼浅
189,辑蓖器,2024-05-22 18:00:00,20.6,1.5,70.0,80.0,1008.2,4.054,0.3420201433256688,0.9396926207859083,1.1956698180686143,悼浅
189,辑蓖器,2024-05-22 19:00:00,20.2,1.3,90.0,82.0,1007.8,2.563,6.123233995736766e-17,1.0,1.196825159407213,悼浅
189,辑蓖器,2024-05-22 20:00:00,19.5,1.0,50.0,85.0,1008.3,0.844,0.6427876096865394,0.766044443118978,1.2002830896772352,合悼浅
189,辑蓖器,2024-05-22 21:00:00,19.4,2.0,70.0,86.0,1008.4,1.21,0.3420201433256688,0.9396926207859083,1.2008124537016929,悼浅
189,辑蓖器,2024-05-22 22:00:00,19.3,1.6,70.0,87.0,1008.9,1.119,0.3420201433256688,0.9396926207859083,1.2018186664809956,悼浅
189,辑蓖器,2024-05-22 23:00:00,19.5,1.4,50.0,87.0,1008.4,0.528,0.6427876096865394,0.766044443118978,1.200402129951923,合悼浅
189,辑蓖器,2024-05-23 00:00:00,18.5,0.7,50.0,80.0,1008.0,49.761,0.6427876096865394,0.766044443118978,1.2040402358473536,合悼浅
189,辑蓖器,2024-05-23 01:00:00,19.0,1.7,20.0,66.0,1007.3,0.129,0.9396926207859084,0.3420201433256687,1.20114487362714,合浅
189,辑蓖器,2024-05-23 02:00:00,19.9,1.2,360.0,60.0,1006.6,0.551,1.0,-2.4492935982947064e-16,1.1966238350979603,合浅
189,辑蓖器,2024-05-23 03:00:00,20.1,1.4,360.0,61.0,1005.9,0.053,1.0,-2.4492935982947064e-16,1.1949761463623034,合浅
189,辑蓖器,2024-05-23 04:00:00,19.3,0.9,50.0,68.0,1005.5,0.042,0.6427876096865394,0.766044443118978,1.1977685292364368,合悼浅
189,辑蓖器,2024-05-23 05:00:00,19.1,0.0,0.0,70.0,1005.4,0.484,1.0,0.0,1.1984690136486178,合浅
189,辑蓖器,2024-05-23 06:00:00,19.4,0.5,20.0,72.0,1005.5,0.451,0.9396926207859084,0.3420201433256687,1.1973591057090958,合浅
189,辑蓖器,2024-05-23 07:00:00,20.1,0.0,0.0,71.0,1005.9,0.223,1.0,0.0,1.1949761463623034,合浅
189,辑蓖器,2024-05-23 08:00:00,21.5,0.6,200.0,66.0,1006.0,1.109,-0.9396926207859084,-0.34202014332566866,1.1894165690043539,巢浅
189,辑蓖器,2024-05-23 09:00:00,22.5,1.2,180.0,64.0,1006.1,1.408,-1.0,1.2246467991473532e-16,1.1855113451497388,巢浅
189,辑蓖器,2024-05-23 10:00:00,23.0,1.0,180.0,67.0,1005.7,0.637,-1.0,1.2246467991473532e-16,1.18303927282786,巢浅
189,辑蓖器,2024-05-23 11:00:00,23.5,1.7,200.0,64.0,1006.0,0.062,-0.9396926207859084,-0.34202014332566866,1.1813975798318994,巢浅
189,辑蓖器,2024-05-23 12:00:00,23.9,1.2,200.0,66.0,1006.1,0.77,-0.9396926207859084,-0.34202014332566866,1.1799240168103697,巢浅
189,辑蓖器,2024-05-23 13:00:00,24.5,1.9,200.0,66.0,1005.9,0.286,-0.9396926207859084,-0.34202014332566866,1.1773114561422662,巢浅
189,辑蓖器,2024-05-23 14:00:00,24.9,2.1,200.0,61.0,1005.0,0.566,-0.9396926207859084,-0.34202014332566866,1.1746794856341523,巢浅
189,辑蓖器,2024-05-23 15:00:00,24.5,2.6,230.0,63.0,1004.9,2.198,-0.6427876096865395,-0.7660444431189779,1.1761410500818803,巢辑浅
189,辑蓖器,2024-05-23 16:00:00,25.0,2.4,230.0,54.0,1004.2,3.666,-0.6427876096865395,-0.7660444431189779,1.173350741580278,巢辑浅
189,辑蓖器,2024-05-23 17:00:00,25.8,2.1,230.0,49.0,1004.1,4.621,-0.6427876096865395,-0.7660444431189779,1.170094284882999,巢辑浅
189,辑蓖器,2024-05-23 18:00:00,24.6,0.7,200.0,52.0,1003.8,5.962,-0.9396926207859084,-0.34202014332566866,1.1744590262186745,巢浅
189,辑蓖器,2024-05-23 19:00:00,23.3,0.0,0.0,60.0,1004.0,5.779,1.0,0.0,1.1798443222445103,合浅
189,辑蓖器,2024-05-23 20:00:00,22.4,0.1,0.0,62.0,1004.5,9.733,1.0,0.0,1.1840265099351113,合浅
189,辑蓖器,2024-05-23 21:00:00,21.4,0.1,0.0,71.0,1004.7,22.276,1.0,0.0,1.1882828357973074,合浅
189,辑蓖器,2024-05-23 22:00:00,20.9,0.5,180.0,72.0,1005.1,32.164,-1.0,1.2246467991473532e-16,1.1907772753941386,巢浅
189,辑蓖器,2024-05-23 23:00:00,20.3,0.4,0.0,72.0,1005.8,47.314,1.0,0.0,1.194042998072442,合浅
189,辑蓖器,2024-05-24 00:00:00,19.7,0.3,0.0,74.0,1005.3,9.708,1.0,0.0,1.1958945948520443,合浅
189,辑蓖器,2024-05-24 01:00:00,19.6,0.4,0.0,72.0,1005.2,61.356,1.0,0.0,1.1961840989446073,合浅
189,辑蓖器,2024-05-24 02:00:00,19.5,1.1,230.0,72.0,1004.9,69.227,-0.6427876096865395,-0.7660444431189779,1.1962357203378495,巢辑浅
189,辑蓖器,2024-05-24 03:00:00,18.7,0.4,0.0,73.0,1004.3,48.244,1.0,0.0,1.198798563435146,合浅
189,辑蓖器,2024-05-24 04:00:00,18.9,0.2,0.0,70.0,1004.5,59.883,1.0,0.0,1.1982161787752854,合浅
189,辑蓖器,2024-05-24 05:00:00,18.2,0.5,90.0,73.0,1004.8,59.715,6.123233995736766e-17,1.0,1.2014537374995171,悼浅
189,辑蓖器,2024-05-24 06:00:00,19.5,1.8,20.0,64.0,1004.9,63.92,0.9396926207859084,0.3420201433256687,1.1962357203378495,合浅
189,辑蓖器,2024-05-24 07:00:00,22.2,1.5,360.0,56.0,1005.4,68.937,1.0,-2.4492935982947064e-16,1.18588985691149,合浅
189,辑蓖器,2024-05-24 08:00:00,24.6,0.7,180.0,46.0,1005.6,51.612,-1.0,1.2246467991473532e-16,1.176565049577106,巢浅
189,辑蓖器,2024-05-24 09:00:00,25.1,1.1,200.0,53.0,1006.2,47.646,-0.9396926207859084,-0.34202014332566866,1.1752934327909728,巢浅
189,辑蓖器,2024-05-24 10:00:00,26.5,2.1,200.0,42.0,1006.4,50.882,-0.9396926207859084,-0.34202014332566866,1.17003484265871,巢浅
189,辑蓖器,2024-05-24 11:00:00,26.6,1.5,230.0,41.0,1006.7,63.472,-0.6427876096865395,-0.7660444431189779,1.1699931676792148,巢辑浅
189,辑蓖器,2024-05-24 12:00:00,27.4,2.0,200.0,43.0,1006.8,42.343,-0.9396926207859084,-0.34202014332566866,1.1669948066818567,巢浅
189,辑蓖器,2024-05-24 13:00:00,26.7,1.8,180.0,49.0,1006.6,16.533,-1.0,1.2246467991473532e-16,1.1694867929813482,巢浅
189,辑蓖器,2024-05-24 14:00:00,27.2,1.2,180.0,38.0,1006.3,16.534,-1.0,1.2246467991473532e-16,1.16719195427433,巢浅
189,辑蓖器,2024-05-24 15:00:00,26.1,1.6,200.0,48.0,1005.8,16.275,-0.9396926207859084,-0.34202014332566866,1.1709003100563344,巢浅
189,辑蓖器,2024-05-24 16:00:00,26.2,1.3,180.0,44.0,1005.8,7.276,-1.0,1.2246467991473532e-16,1.170509162466538,巢浅
189,辑蓖器,2024-05-24 17:00:00,25.4,1.4,180.0,50.0,1005.8,7.438,-1.0,1.2246467991473532e-16,1.17364568006819,巢浅
189,辑蓖器,2024-05-24 18:00:00,24.0,1.5,180.0,64.0,1006.3,6.806,-1.0,1.2246467991473532e-16,1.1797614116314827,巢浅
189,辑蓖器,2024-05-24 19:00:00,22.4,0.8,140.0,58.0,1007.0,5.425,-0.7660444431189779,0.6427876096865395,1.1869733155845266,巢悼浅
189,辑蓖器,2024-05-24 20:00:00,21.2,0.8,70.0,66.0,1007.4,3.253,0.3420201433256688,0.9396926207859083,1.192285754939889,悼浅
189,辑蓖器,2024-05-24 21:00:00,20.3,0.9,70.0,66.0,1008.1,2.189,0.3420201433256688,0.9396926207859083,1.1967734602871634,悼浅
189,辑蓖器,2024-05-24 22:00:00,20.0,2.8,70.0,80.0,1008.6,3.259,0.3420201433256688,0.9396926207859083,1.1985923847968787,悼浅
189,辑蓖器,2024-05-24 23:00:00,19.7,3.5,70.0,82.0,1008.7,6.643,0.3420201433256688,0.9396926207859083,1.1999392000669025,悼浅
189,辑蓖器,2024-05-25 00:00:00,19.3,2.1,70.0,82.0,1008.8,30.087,0.3420201433256688,0.9396926207859083,1.201699544797332,悼浅
189,辑蓖器,2024-05-25 01:00:00,19.5,2.7,70.0,80.0,1008.8,6.68,0.3420201433256688,0.9396926207859083,1.2008782910506743,悼浅
189,辑蓖器,2024-05-25 02:00:00,19.7,3.3,70.0,78.0,1008.9,3.468,0.3420201433256688,0.9396926207859083,1.2001771180207177,悼浅
189,辑蓖器,2024-05-25 03:00:00,19.6,2.4,70.0,80.0,1008.9,4.533,0.3420201433256688,0.9396926207859083,1.2005870845853703,悼浅
189,辑蓖器,2024-05-25 04:00:00,19.3,2.0,70.0,78.0,1008.8,5.842,0.3420201433256688,0.9396926207859083,1.201699544797332,悼浅
189,辑蓖器,2024-05-25 05:00:00,19.4,2.9,70.0,79.0,1009.0,7.737,0.3420201433256688,0.9396926207859083,1.2015269394932648,悼浅
189,辑蓖器,2024-05-25 06:00:00,19.2,3.0,70.0,79.0,1009.3,7.431,0.3420201433256688,0.9396926207859083,1.2027064051921217,悼浅
189,辑蓖器,2024-05-25 07:00:00,19.2,2.8,70.0,78.0,1009.7,14.938,0.3420201433256688,0.9396926207859083,1.2031830549118054,悼浅
189,辑蓖器,2024-05-25 08:00:00,20.4,3.7,70.0,73.0,1010.1,27.334,0.3420201433256688,0.9396926207859083,1.1987392766105123,悼浅
189,辑蓖器,2024-05-25 09:00:00,21.8,4.9,70.0,66.0,1010.3,31.927,0.3420201433256688,0.9396926207859083,1.193285604074557,悼浅
189,辑蓖器,2024-05-25 10:00:00,23.2,2.3,70.0,65.0,1010.4,38.331,0.3420201433256688,0.9396926207859083,1.1877659053760017,悼浅
189,辑蓖器,2024-05-25 11:00:00,23.2,2.4,70.0,64.0,1010.4,36.37,0.3420201433256688,0.9396926207859083,1.1877659053760017,悼浅
189,辑蓖器,2024-05-25 12:00:00,23.9,2.3,70.0,62.0,1010.2,27.556,0.3420201433256688,0.9396926207859083,1.184732374298614,悼浅
189,辑蓖器,2024-05-25 13:00:00,24.3,2.9,70.0,60.0,1009.6,16.52,0.3420201433256688,0.9396926207859083,1.182436473246189,悼浅
189,辑蓖器,2024-05-25 14:00:00,25.1,2.9,70.0,54.0,1008.8,17.243,0.3420201433256688,0.9396926207859083,1.1783303667258334,悼浅
189,辑蓖器,2024-05-25 15:00:00,24.9,2.6,70.0,52.0,1008.5,17.92,0.3420201433256688,0.9396926207859083,1.1787704092159628,悼浅
189,辑蓖器,2024-05-25 16:00:00,24.7,3.8,70.0,49.0,1008.2,61.373,0.3420201433256688,0.9396926207859083,1.1792110426646145,悼浅
189,辑蓖器,2024-05-25 17:00:00,24.5,2.8,70.0,44.0,1008.1,68.559,0.3420201433256688,0.9396926207859083,1.1798863494751153,悼浅
189,辑蓖器,2024-05-25 18:00:00,23.0,3.6,70.0,53.0,1008.1,63.104,0.3420201433256688,0.9396926207859083,1.1858624748312276,悼浅
189,辑蓖器,2024-05-25 19:00:00,21.1,4.2,70.0,63.0,1008.5,45.555,0.3420201433256688,0.9396926207859083,1.1939932726145033,悼浅
189,辑蓖器,2024-05-25 20:00:00,20.1,3.7,70.0,64.0,1008.3,25.019,0.3420201433256688,0.9396926207859083,1.1978272674988673,悼浅
189,辑蓖器,2024-05-25 21:00:00,19.9,3.4,50.0,66.0,1008.5,24.376,0.6427876096865394,0.766044443118978,1.1988825131097687,合悼浅
189,辑蓖器,2024-05-25 22:00:00,19.6,3.5,70.0,70.0,1008.7,28.107,0.3420201433256688,0.9396926207859083,1.2003490853615455,悼浅
189,辑蓖器,2024-05-25 23:00:00,19.4,2.5,70.0,75.0,1008.7,36.959,0.3420201433256688,0.9396926207859083,1.2011696965974787,悼浅
189,辑蓖器,2024-05-26 00:00:00,19.1,2.5,50.0,76.0,1008.6,49.323,0.6427876096865394,0.766044443118978,1.2022835161786314,合悼浅
189,辑蓖器,2024-05-26 01:00:00,18.8,2.2,50.0,79.0,1008.2,40.187,0.6427876096865394,0.766044443118978,1.2030416477398715,合悼浅
189,辑蓖器,2024-05-26 02:00:00,18.5,2.2,50.0,80.0,1007.3,57.724,0.6427876096865394,0.766044443118978,1.203204096794682,合悼浅
189,辑蓖器,2024-05-26 03:00:00,18.4,1.7,50.0,83.0,1007.0,63.893,0.6427876096865394,0.766044443118978,1.2032583207717606,合悼浅
189,辑蓖器,2024-05-26 04:00:00,18.7,1.4,20.0,83.0,1006.5,72.971,0.9396926207859084,0.3420201433256687,1.2014246281962304,合浅
189,辑蓖器,2024-05-26 05:00:00,19.5,1.8,50.0,82.0,1005.7,98.387,0.6427876096865394,0.766044443118978,1.197188042535352,合悼浅
189,辑蓖器,2024-05-26 06:00:00,19.9,0.7,180.0,79.0,1005.7,82.875,-1.0,1.2246467991473532e-16,1.1955539349871038,巢浅
189,辑蓖器,2024-05-26 07:00:00,20.9,0.7,70.0,81.0,1005.8,55.957,0.3420201433256688,0.9396926207859083,1.1916065899825137,悼浅
189,辑蓖器,2024-05-26 08:00:00,21.8,0.6,90.0,77.0,1006.0,57.398,6.123233995736766e-17,1.0,1.1882067877848208,悼浅
189,辑蓖器,2024-05-26 09:00:00,22.2,0.7,50.0,78.0,1005.1,83.589,0.6427876096865394,0.766044443118978,1.18553600077754,合悼浅
189,辑蓖器,2024-05-26 10:00:00,22.2,0.6,230.0,81.0,1004.7,102.37,-0.6427876096865395,-0.7660444431189779,1.1850641925989398,巢辑浅
189,辑蓖器,2024-05-26 11:00:00,21.6,0.7,50.0,89.0,1004.3,111.287,0.6427876096865394,0.766044443118978,1.1870037684089814,合悼浅
189,辑蓖器,2024-05-26 12:00:00,21.4,1.3,160.0,92.0,1003.6,115.1,-0.9396926207859083,0.3420201433256689,1.1869818393611802,巢浅
189,辑蓖器,2024-05-26 13:00:00,21.2,2.5,180.0,94.0,1002.6,146.497,-1.0,1.2246467991473532e-16,1.1866048222183172,巢浅
189,辑蓖器,2024-05-26 14:00:00,21.1,1.0,180.0,95.0,1001.7,155.334,-1.0,1.2246467991473532e-16,1.1859425495071372,巢浅
189,辑蓖器,2024-05-26 15:00:00,21.2,1.0,200.0,95.0,1000.8,129.731,-0.9396926207859084,-0.34202014332566866,1.1844744724477279,巢浅
189,辑蓖器,2024-05-26 16:00:00,21.4,1.9,230.0,96.0,1000.0,99.542,-0.6427876096865395,-0.7660444431189779,1.1827240328429456,巢辑浅
189,辑蓖器,2024-05-26 17:00:00,21.7,1.6,250.0,96.0,999.2,99.818,-0.34202014332566855,-0.9396926207859084,1.1805754342302544,辑浅
189,辑蓖器,2024-05-26 18:00:00,22.1,1.3,270.0,95.0,998.6,78.695,-1.8369701987210297e-16,-1.0,1.1782680574579716,辑浅
189,辑蓖器,2024-05-26 19:00:00,22.0,1.9,270.0,96.0,998.6,71.202,-1.8369701987210297e-16,-1.0,1.1786672673707137,辑浅
189,辑蓖器,2024-05-26 20:00:00,21.8,2.4,250.0,97.0,998.4,80.787,-0.34202014332566855,-0.9396926207859084,1.1792302752727286,辑浅
189,辑蓖器,2024-05-26 21:00:00,21.8,1.7,250.0,97.0,998.7,55.229,-0.34202014332566855,-0.9396926207859084,1.179584611292943,辑浅
189,辑蓖器,2024-05-26 22:00:00,21.5,2.1,250.0,96.0,998.7,47.495,-0.34202014332566855,-0.9396926207859084,1.1807856137819566,辑浅
189,辑蓖器,2024-05-26 23:00:00,21.1,2.7,230.0,96.0,998.2,28.946,-0.6427876096865395,-0.7660444431189779,1.1817987949665811,巢辑浅
189,辑蓖器,2024-05-27 00:00:00,20.5,3.3,230.0,97.0,997.9,130.508,-0.6427876096865395,-0.7660444431189779,1.1838575992159184,巢辑浅
189,辑蓖器,2024-05-27 01:00:00,20.4,1.8,270.0,97.0,997.4,46.459,-1.8369701987210297e-16,-1.0,1.1836675126139242,辑浅
189,辑蓖器,2024-05-27 02:00:00,20.7,0.3,0.0,96.0,997.2,66.605,1.0,0.0,1.1822219637741798,合浅
189,辑蓖器,2024-05-27 03:00:00,21.0,0.1,0.0,96.0,997.0,76.928,1.0,0.0,1.1807793635297228,合浅
189,辑蓖器,2024-05-27 04:00:00,21.1,1.0,70.0,95.0,997.2,95.079,0.3420201433256688,0.9396926207859083,1.180614865097851,悼浅
189,辑蓖器,2024-05-27 05:00:00,20.7,0.7,70.0,95.0,997.8,87.968,0.3420201433256688,0.9396926207859083,1.1829332886621307,悼浅
189,辑蓖器,2024-05-27 06:00:00,20.6,1.0,70.0,95.0,998.2,87.297,0.3420201433256688,0.9396926207859083,1.1838103673835458,悼浅
